userId,bookId,borrowDate,returnDate,dueDate,comments,status,createdAt,updatedAt
692a0da043b25c480d9cbb56,68f72e0feb25b036b77ff792,"{""$date"":""2025-03-03T22:56:03.000Z""}","{""$date"":""2025-01-06T16:21:55.000Z""}",mongo::iso,In blandit ultrices enim.,active,"{""$date"":""2025-03-03T22:56:03.000Z""}","{""$date"":""2025-03-03T22:56:03.000Z""}"
692a0da043b25c480d9cbb55,68f72e0feb25b036b77ff7ae,"{""$date"":""2025-07-11T06:00:04.000Z""}","{""$date"":""2025-09-17T17:33:34.000Z""}",mongo::iso,Curabitur at ipsum ac tellus semper interdum.,returned,"{""$date"":""2025-07-11T06:00:04.000Z""}","{""$date"":""2025-07-11T06:00:04.000Z""}"
692a0da043b25c480d9cbb4a,68f72e0feb25b036b77ff538,"{""$date"":""2024-12-22T07:25:29.000Z""}","{""$date"":""2024-12-17T21:33:47.000Z""}",mongo::iso,Morbi non quam nec dui luctus rutrum.,returned,"{""$date"":""2024-12-22T07:25:29.000Z""}","{""$date"":""2024-12-22T07:25:29.000Z""}"
692a0da043b25c480d9cbb96,68f72e0feb25b036b77ff6ff,"{""$date"":""2025-08-21T18:27:35.000Z""}","{""$date"":""2025-01-08T22:11:17.000Z""}",mongo::iso,Proin at turpis a pede posuere nonummy.,active,"{""$date"":""2025-08-21T18:27:35.000Z""}","{""$date"":""2025-08-21T18:27:35.000Z""}"
692a0da043b25c480d9cbba0,68f72e0feb25b036b77ff52f,"{""$date"":""2025-10-20T14:36:44.000Z""}","{""$date"":""2025-07-14T16:04:16.000Z""}",mongo::iso,Duis at velit eu est congue elementum.,returned,"{""$date"":""2025-10-20T14:36:44.000Z""}","{""$date"":""2025-10-20T14:36:44.000Z""}"
692a0da043b25c480d9cbba8,68f72e0feb25b036b77ff712,"{""$date"":""2025-02-12T10:03:59.000Z""}","{""$date"":""2024-12-13T06:28:49.000Z""}",mongo::iso,Vivamus vestibulum sagittis sapien.,active,"{""$date"":""2025-02-12T10:03:59.000Z""}","{""$date"":""2025-02-12T10:03:59.000Z""}"
692a0da043b25c480d9cbb70,68f72e0feb25b036b77ff772,"{""$date"":""2024-12-10T11:01:41.000Z""}","{""$date"":""2025-09-13T19:36:06.000Z""}",mongo::iso,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",returned,"{""$date"":""2024-12-10T11:01:41.000Z""}","{""$date"":""2024-12-10T11:01:41.000Z""}"
692a0da043b25c480d9cbb8b,68f72e0feb25b036b77ff5f6,"{""$date"":""2025-08-18T03:28:57.000Z""}","{""$date"":""2025-02-24T07:15:26.000Z""}",mongo::iso,Suspendisse potenti.,returned,"{""$date"":""2025-08-18T03:28:57.000Z""}","{""$date"":""2025-08-18T03:28:57.000Z""}"
692a0da043b25c480d9cbb69,68f72e0feb25b036b77ff80d,"{""$date"":""2024-12-19T18:35:40.000Z""}","{""$date"":""2025-06-11T11:15:16.000Z""}",mongo::iso,Morbi a ipsum.,active,"{""$date"":""2024-12-19T18:35:40.000Z""}","{""$date"":""2024-12-19T18:35:40.000Z""}"
692a0da043b25c480d9cbb55,68f72e0feb25b036b77ff7a0,"{""$date"":""2025-05-05T19:09:37.000Z""}","{""$date"":""2024-12-13T05:28:30.000Z""}",mongo::iso,Etiam pretium iaculis justo.,returned,"{""$date"":""2025-05-05T19:09:37.000Z""}","{""$date"":""2025-05-05T19:09:37.000Z""}"
692a0da043b25c480d9cbb86,68f72e0feb25b036b77ff637,"{""$date"":""2025-11-11T04:08:40.000Z""}","{""$date"":""2025-10-24T15:50:06.000Z""}",mongo::iso,Pellentesque ultrices mattis odio.,active,"{""$date"":""2025-11-11T04:08:40.000Z""}","{""$date"":""2025-11-11T04:08:40.000Z""}"
692a0da043b25c480d9cbb6f,68f72e0feb25b036b77ff5bc,"{""$date"":""2025-09-12T14:41:23.000Z""}","{""$date"":""2024-12-22T01:13:58.000Z""}",mongo::iso,In blandit ultrices enim.,active,"{""$date"":""2025-09-12T14:41:23.000Z""}","{""$date"":""2025-09-12T14:41:23.000Z""}"
692a0da043b25c480d9cbb60,68f72e0feb25b036b77ff6a9,"{""$date"":""2025-05-29T17:29:21.000Z""}","{""$date"":""2025-03-12T18:42:47.000Z""}",mongo::iso,Pellentesque ultrices mattis odio.,returned,"{""$date"":""2025-05-29T17:29:21.000Z""}","{""$date"":""2025-05-29T17:29:21.000Z""}"
692a0da043b25c480d9cbb60,68f72e0feb25b036b77ff7fe,"{""$date"":""2025-05-03T15:22:52.000Z""}","{""$date"":""2025-11-02T15:46:27.000Z""}",mongo::iso,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",active,"{""$date"":""2025-05-03T15:22:52.000Z""}","{""$date"":""2025-05-03T15:22:52.000Z""}"
692a0da043b25c480d9cbb56,68f72e0feb25b036b77ff4a1,"{""$date"":""2025-04-30T02:21:36.000Z""}","{""$date"":""2025-02-15T14:42:35.000Z""}",mongo::iso,Aliquam sit amet diam in magna bibendum imperdiet.,returned,"{""$date"":""2025-04-30T02:21:36.000Z""}","{""$date"":""2025-04-30T02:21:36.000Z""}"
692a0da043b25c480d9cbb8d,68f72e0feb25b036b77ff482,"{""$date"":""2025-06-19T13:24:28.000Z""}","{""$date"":""2025-05-13T07:49:12.000Z""}",mongo::iso,Suspendisse potenti.,active,"{""$date"":""2025-06-19T13:24:28.000Z""}","{""$date"":""2025-06-19T13:24:28.000Z""}"
692a0da043b25c480d9cbba7,68f72e0feb25b036b77ff606,"{""$date"":""2025-09-07T06:49:44.000Z""}","{""$date"":""2025-11-25T19:27:02.000Z""}",mongo::iso,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",active,"{""$date"":""2025-09-07T06:49:44.000Z""}","{""$date"":""2025-09-07T06:49:44.000Z""}"
692a0da043b25c480d9cbb60,68f72e0feb25b036b77ff797,"{""$date"":""2025-05-16T13:10:43.000Z""}","{""$date"":""2025-04-08T04:59:33.000Z""}",mongo::iso,Praesent id massa id nisl venenatis lacinia.,returned,"{""$date"":""2025-05-16T13:10:43.000Z""}","{""$date"":""2025-05-16T13:10:43.000Z""}"
692a0da043b25c480d9cbba5,68f72e0feb25b036b77ff6c1,"{""$date"":""2025-07-25T22:26:29.000Z""}","{""$date"":""2024-12-13T17:13:35.000Z""}",mongo::iso,Nulla tellus.,active,"{""$date"":""2025-07-25T22:26:29.000Z""}","{""$date"":""2025-07-25T22:26:29.000Z""}"
692a0da043b25c480d9cbba6,68f72e0feb25b036b77ff5cf,"{""$date"":""2024-12-02T04:36:05.000Z""}","{""$date"":""2025-09-15T13:16:35.000Z""}",mongo::iso,Praesent lectus.,active,"{""$date"":""2024-12-02T04:36:05.000Z""}","{""$date"":""2024-12-02T04:36:05.000Z""}"
692a0da043b25c480d9cbb4e,68f72e0feb25b036b77ff6d5,"{""$date"":""2025-05-17T14:27:23.000Z""}","{""$date"":""2025-09-08T01:19:45.000Z""}",mongo::iso,Praesent blandit.,returned,"{""$date"":""2025-05-17T14:27:23.000Z""}","{""$date"":""2025-05-17T14:27:23.000Z""}"
692a0da043b25c480d9cbb4c,68f72e0feb25b036b77ff777,"{""$date"":""2025-07-25T19:50:43.000Z""}","{""$date"":""2025-05-02T01:50:27.000Z""}",mongo::iso,Praesent blandit lacinia erat.,active,"{""$date"":""2025-07-25T19:50:43.000Z""}","{""$date"":""2025-07-25T19:50:43.000Z""}"
692a0da043b25c480d9cbb83,68f72e0feb25b036b77ff55f,"{""$date"":""2025-03-26T17:30:57.000Z""}","{""$date"":""2025-01-31T04:48:17.000Z""}",mongo::iso,Integer ac leo.,active,"{""$date"":""2025-03-26T17:30:57.000Z""}","{""$date"":""2025-03-26T17:30:57.000Z""}"
692a0da043b25c480d9cbb65,68f72e0feb25b036b77ff69d,"{""$date"":""2025-07-08T02:01:25.000Z""}","{""$date"":""2025-04-12T11:50:30.000Z""}",mongo::iso,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",active,"{""$date"":""2025-07-08T02:01:25.000Z""}","{""$date"":""2025-07-08T02:01:25.000Z""}"
692a0da043b25c480d9cbb5e,68f72e0feb25b036b77ff7e6,"{""$date"":""2025-01-11T10:16:04.000Z""}","{""$date"":""2025-04-04T13:09:37.000Z""}",mongo::iso,In blandit ultrices enim.,active,"{""$date"":""2025-01-11T10:16:04.000Z""}","{""$date"":""2025-01-11T10:16:04.000Z""}"
692a0da043b25c480d9cbb59,68f72e0feb25b036b77ff5c9,"{""$date"":""2025-09-01T17:04:37.000Z""}","{""$date"":""2025-03-18T04:07:45.000Z""}",mongo::iso,Donec semper sapien a libero.,active,"{""$date"":""2025-09-01T17:04:37.000Z""}","{""$date"":""2025-09-01T17:04:37.000Z""}"
692a0da043b25c480d9cbb8b,68f72e0feb25b036b77ff498,"{""$date"":""2025-05-18T21:54:32.000Z""}","{""$date"":""2025-02-08T14:37:34.000Z""}",mongo::iso,Nulla tempus.,returned,"{""$date"":""2025-05-18T21:54:32.000Z""}","{""$date"":""2025-05-18T21:54:32.000Z""}"
692a0da043b25c480d9cbb5f,68f72e0feb25b036b77ff653,"{""$date"":""2025-06-04T01:58:51.000Z""}","{""$date"":""2024-11-29T06:18:23.000Z""}",mongo::iso,Fusce posuere felis sed lacus.,active,"{""$date"":""2025-06-04T01:58:51.000Z""}","{""$date"":""2025-06-04T01:58:51.000Z""}"
692a0da043b25c480d9cbb68,68f72e0feb25b036b77ff6eb,"{""$date"":""2024-12-30T08:04:28.000Z""}","{""$date"":""2024-12-19T03:39:47.000Z""}",mongo::iso,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",active,"{""$date"":""2024-12-30T08:04:28.000Z""}","{""$date"":""2024-12-30T08:04:28.000Z""}"
692a0da043b25c480d9cbb4f,68f72e0feb25b036b77ff7c1,"{""$date"":""2025-04-22T01:29:35.000Z""}","{""$date"":""2024-12-09T00:00:23.000Z""}",mongo::iso,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",returned,"{""$date"":""2025-04-22T01:29:35.000Z""}","{""$date"":""2025-04-22T01:29:35.000Z""}"
692a0da043b25c480d9cbb7c,68f72e0feb25b036b77ff6eb,"{""$date"":""2025-10-20T23:19:40.000Z""}","{""$date"":""2025-08-19T03:42:07.000Z""}",mongo::iso,Morbi a ipsum.,active,"{""$date"":""2025-10-20T23:19:40.000Z""}","{""$date"":""2025-10-20T23:19:40.000Z""}"
692a0da043b25c480d9cbb67,68f72e0feb25b036b77ff69a,"{""$date"":""2025-10-14T22:36:10.000Z""}","{""$date"":""2025-09-23T22:03:56.000Z""}",mongo::iso,Integer ac neque.,active,"{""$date"":""2025-10-14T22:36:10.000Z""}","{""$date"":""2025-10-14T22:36:10.000Z""}"
692a0da043b25c480d9cbb79,68f72e0feb25b036b77ff629,"{""$date"":""2025-03-05T10:25:57.000Z""}","{""$date"":""2025-10-15T22:31:35.000Z""}",mongo::iso,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",active,"{""$date"":""2025-03-05T10:25:57.000Z""}","{""$date"":""2025-03-05T10:25:57.000Z""}"
692a0da043b25c480d9cbb5e,68f72e0feb25b036b77ff59f,"{""$date"":""2025-08-28T18:39:39.000Z""}","{""$date"":""2025-06-04T19:02:20.000Z""}",mongo::iso,Maecenas tincidunt lacus at velit.,active,"{""$date"":""2025-08-28T18:39:39.000Z""}","{""$date"":""2025-08-28T18:39:39.000Z""}"
692a0da043b25c480d9cbb6c,68f72e0feb25b036b77ff796,"{""$date"":""2025-05-28T00:40:46.000Z""}","{""$date"":""2025-09-24T08:55:15.000Z""}",mongo::iso,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",returned,"{""$date"":""2025-05-28T00:40:46.000Z""}","{""$date"":""2025-05-28T00:40:46.000Z""}"
692a0da043b25c480d9cbb9f,68f72e0feb25b036b77ff652,"{""$date"":""2025-11-13T02:42:15.000Z""}","{""$date"":""2025-11-16T19:29:39.000Z""}",mongo::iso,Donec semper sapien a libero.,returned,"{""$date"":""2025-11-13T02:42:15.000Z""}","{""$date"":""2025-11-13T02:42:15.000Z""}"
692a0da043b25c480d9cbb65,68f72e0feb25b036b77ff713,"{""$date"":""2025-01-06T17:08:15.000Z""}","{""$date"":""2025-08-26T08:50:11.000Z""}",mongo::iso,Nunc purus.,returned,"{""$date"":""2025-01-06T17:08:15.000Z""}","{""$date"":""2025-01-06T17:08:15.000Z""}"
692a0da043b25c480d9cbb73,68f72e0feb25b036b77ff448,"{""$date"":""2025-11-24T01:57:58.000Z""}","{""$date"":""2025-01-24T15:57:17.000Z""}",mongo::iso,Morbi a ipsum.,returned,"{""$date"":""2025-11-24T01:57:58.000Z""}","{""$date"":""2025-11-24T01:57:58.000Z""}"
692a0da043b25c480d9cbb6b,68f72e0feb25b036b77ff7db,"{""$date"":""2025-06-07T06:59:42.000Z""}","{""$date"":""2025-05-17T03:48:35.000Z""}",mongo::iso,Morbi non quam nec dui luctus rutrum.,returned,"{""$date"":""2025-06-07T06:59:42.000Z""}","{""$date"":""2025-06-07T06:59:42.000Z""}"
692a0da043b25c480d9cbb54,68f72e0feb25b036b77ff58c,"{""$date"":""2025-10-24T18:40:18.000Z""}","{""$date"":""2024-12-04T18:31:00.000Z""}",mongo::iso,Suspendisse potenti.,active,"{""$date"":""2025-10-24T18:40:18.000Z""}","{""$date"":""2025-10-24T18:40:18.000Z""}"
692a0da043b25c480d9cbb4c,68f72e0feb25b036b77ff73c,"{""$date"":""2025-04-30T02:12:14.000Z""}","{""$date"":""2025-01-15T21:01:58.000Z""}",mongo::iso,In hac habitasse platea dictumst.,returned,"{""$date"":""2025-04-30T02:12:14.000Z""}","{""$date"":""2025-04-30T02:12:14.000Z""}"
692a0da043b25c480d9cbb6f,68f72e0feb25b036b77ff4a6,"{""$date"":""2025-07-22T22:55:18.000Z""}","{""$date"":""2024-12-04T02:35:00.000Z""}",mongo::iso,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",active,"{""$date"":""2025-07-22T22:55:18.000Z""}","{""$date"":""2025-07-22T22:55:18.000Z""}"
692a0da043b25c480d9cbb7e,68f72e0feb25b036b77ff805,"{""$date"":""2024-12-19T02:23:58.000Z""}","{""$date"":""2025-10-17T14:57:06.000Z""}",mongo::iso,Praesent blandit lacinia erat.,active,"{""$date"":""2024-12-19T02:23:58.000Z""}","{""$date"":""2024-12-19T02:23:58.000Z""}"
692a0da043b25c480d9cbb88,68f72e0feb25b036b77ff47d,"{""$date"":""2025-11-09T09:46:50.000Z""}","{""$date"":""2025-04-06T18:36:01.000Z""}",mongo::iso,Vestibulum sed magna at nunc commodo placerat.,active,"{""$date"":""2025-11-09T09:46:50.000Z""}","{""$date"":""2025-11-09T09:46:50.000Z""}"
692a0da043b25c480d9cbb5e,68f72e0feb25b036b77ff630,"{""$date"":""2025-07-02T20:55:01.000Z""}","{""$date"":""2025-11-04T10:03:17.000Z""}",mongo::iso,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",returned,"{""$date"":""2025-07-02T20:55:01.000Z""}","{""$date"":""2025-07-02T20:55:01.000Z""}"
692a0da043b25c480d9cbb78,68f72e0feb25b036b77ff7dc,"{""$date"":""2024-12-14T18:33:22.000Z""}","{""$date"":""2025-06-04T03:01:55.000Z""}",mongo::iso,Duis bibendum.,active,"{""$date"":""2024-12-14T18:33:22.000Z""}","{""$date"":""2024-12-14T18:33:22.000Z""}"
692a0da043b25c480d9cbb53,68f72e0feb25b036b77ff49f,"{""$date"":""2025-06-15T09:25:13.000Z""}","{""$date"":""2025-04-03T06:16:36.000Z""}",mongo::iso,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",returned,"{""$date"":""2025-06-15T09:25:13.000Z""}","{""$date"":""2025-06-15T09:25:13.000Z""}"
692a0da043b25c480d9cbb57,68f72e0feb25b036b77ff763,"{""$date"":""2025-11-25T02:57:11.000Z""}","{""$date"":""2025-09-30T04:23:07.000Z""}",mongo::iso,Nam nulla.,active,"{""$date"":""2025-11-25T02:57:11.000Z""}","{""$date"":""2025-11-25T02:57:11.000Z""}"
692a0da043b25c480d9cbb89,68f72e0feb25b036b77ff4e0,"{""$date"":""2025-11-20T21:47:59.000Z""}","{""$date"":""2025-04-15T08:15:49.000Z""}",mongo::iso,Maecenas ut massa quis augue luctus tincidunt.,active,"{""$date"":""2025-11-20T21:47:59.000Z""}","{""$date"":""2025-11-20T21:47:59.000Z""}"
692a0da043b25c480d9cbb9d,68f72e0feb25b036b77ff61c,"{""$date"":""2024-12-06T08:42:01.000Z""}","{""$date"":""2025-02-12T08:26:52.000Z""}",mongo::iso,Donec posuere metus vitae ipsum.,returned,"{""$date"":""2024-12-06T08:42:01.000Z""}","{""$date"":""2024-12-06T08:42:01.000Z""}"
692a0da043b25c480d9cbb98,68f72e0feb25b036b77ff5bf,"{""$date"":""2025-10-21T06:01:37.000Z""}","{""$date"":""2025-01-19T19:13:05.000Z""}",mongo::iso,In hac habitasse platea dictumst.,returned,"{""$date"":""2025-10-21T06:01:37.000Z""}","{""$date"":""2025-10-21T06:01:37.000Z""}"
692a0da043b25c480d9cbb79,68f72e0feb25b036b77ff605,"{""$date"":""2024-12-22T15:32:35.000Z""}","{""$date"":""2025-08-01T22:54:26.000Z""}",mongo::iso,Praesent blandit.,active,"{""$date"":""2024-12-22T15:32:35.000Z""}","{""$date"":""2024-12-22T15:32:35.000Z""}"
692a0da043b25c480d9cbb6f,68f72e0feb25b036b77ff606,"{""$date"":""2024-12-23T04:01:08.000Z""}","{""$date"":""2025-11-17T09:23:31.000Z""}",mongo::iso,Ut tellus.,returned,"{""$date"":""2024-12-23T04:01:08.000Z""}","{""$date"":""2024-12-23T04:01:08.000Z""}"
692a0da043b25c480d9cbb75,68f72e0feb25b036b77ff77c,"{""$date"":""2025-06-12T09:42:00.000Z""}","{""$date"":""2025-07-02T23:20:11.000Z""}",mongo::iso,In quis justo.,active,"{""$date"":""2025-06-12T09:42:00.000Z""}","{""$date"":""2025-06-12T09:42:00.000Z""}"
692a0da043b25c480d9cbb56,68f72e0feb25b036b77ff5b2,"{""$date"":""2025-10-20T05:20:39.000Z""}","{""$date"":""2025-09-05T11:20:16.000Z""}",mongo::iso,Morbi a ipsum.,returned,"{""$date"":""2025-10-20T05:20:39.000Z""}","{""$date"":""2025-10-20T05:20:39.000Z""}"
692a0da043b25c480d9cbb83,68f72e0feb25b036b77ff679,"{""$date"":""2025-05-31T10:29:45.000Z""}","{""$date"":""2025-08-12T07:31:47.000Z""}",mongo::iso,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",active,"{""$date"":""2025-05-31T10:29:45.000Z""}","{""$date"":""2025-05-31T10:29:45.000Z""}"
692a0da043b25c480d9cbb6e,68f72e0feb25b036b77ff5c7,"{""$date"":""2025-08-01T12:44:37.000Z""}","{""$date"":""2025-10-04T06:10:18.000Z""}",mongo::iso,In blandit ultrices enim.,active,"{""$date"":""2025-08-01T12:44:37.000Z""}","{""$date"":""2025-08-01T12:44:37.000Z""}"
692a0da043b25c480d9cbb73,68f72e0feb25b036b77ff5d5,"{""$date"":""2025-04-22T14:13:47.000Z""}","{""$date"":""2025-05-28T14:25:45.000Z""}",mongo::iso,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",active,"{""$date"":""2025-04-22T14:13:47.000Z""}","{""$date"":""2025-04-22T14:13:47.000Z""}"
692a0da043b25c480d9cbb69,68f72e0feb25b036b77ff62e,"{""$date"":""2025-05-12T18:01:36.000Z""}","{""$date"":""2024-12-06T00:12:03.000Z""}",mongo::iso,Maecenas tincidunt lacus at velit.,returned,"{""$date"":""2025-05-12T18:01:36.000Z""}","{""$date"":""2025-05-12T18:01:36.000Z""}"
692a0da043b25c480d9cbb86,68f72e0feb25b036b77ff46e,"{""$date"":""2025-08-21T14:01:20.000Z""}","{""$date"":""2025-11-28T02:54:50.000Z""}",mongo::iso,Praesent blandit.,active,"{""$date"":""2025-08-21T14:01:20.000Z""}","{""$date"":""2025-08-21T14:01:20.000Z""}"
692a0da043b25c480d9cbb76,68f72e0feb25b036b77ff67a,"{""$date"":""2025-07-21T15:28:22.000Z""}","{""$date"":""2025-09-30T08:51:35.000Z""}",mongo::iso,Integer a nibh.,returned,"{""$date"":""2025-07-21T15:28:22.000Z""}","{""$date"":""2025-07-21T15:28:22.000Z""}"
692a0da043b25c480d9cbb65,68f72e0feb25b036b77ff780,"{""$date"":""2025-09-03T20:31:11.000Z""}","{""$date"":""2025-01-19T08:04:42.000Z""}",mongo::iso,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",returned,"{""$date"":""2025-09-03T20:31:11.000Z""}","{""$date"":""2025-09-03T20:31:11.000Z""}"
692a0da043b25c480d9cbb97,68f72e0feb25b036b77ff4ec,"{""$date"":""2025-08-08T09:38:20.000Z""}","{""$date"":""2025-03-31T21:17:19.000Z""}",mongo::iso,Morbi porttitor lorem id ligula.,returned,"{""$date"":""2025-08-08T09:38:20.000Z""}","{""$date"":""2025-08-08T09:38:20.000Z""}"
692a0da043b25c480d9cbb94,68f72e0feb25b036b77ff574,"{""$date"":""2025-10-29T13:33:13.000Z""}","{""$date"":""2025-11-27T22:48:22.000Z""}",mongo::iso,Proin risus.,active,"{""$date"":""2025-10-29T13:33:13.000Z""}","{""$date"":""2025-10-29T13:33:13.000Z""}"
692a0da043b25c480d9cbb55,68f72e0feb25b036b77ff571,"{""$date"":""2025-10-17T17:33:05.000Z""}","{""$date"":""2025-01-22T19:30:15.000Z""}",mongo::iso,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",active,"{""$date"":""2025-10-17T17:33:05.000Z""}","{""$date"":""2025-10-17T17:33:05.000Z""}"
692a0da043b25c480d9cbba9,68f72e0feb25b036b77ff550,"{""$date"":""2025-10-13T17:12:18.000Z""}","{""$date"":""2025-10-11T18:04:36.000Z""}",mongo::iso,Nam tristique tortor eu pede.,active,"{""$date"":""2025-10-13T17:12:18.000Z""}","{""$date"":""2025-10-13T17:12:18.000Z""}"
692a0da043b25c480d9cbbaa,68f72e0feb25b036b77ff800,"{""$date"":""2025-08-31T21:12:27.000Z""}","{""$date"":""2025-11-11T12:32:39.000Z""}",mongo::iso,Curabitur at ipsum ac tellus semper interdum.,active,"{""$date"":""2025-08-31T21:12:27.000Z""}","{""$date"":""2025-08-31T21:12:27.000Z""}"
692a0da043b25c480d9cbb59,68f72e0feb25b036b77ff67d,"{""$date"":""2025-10-24T08:22:34.000Z""}","{""$date"":""2025-07-02T22:11:25.000Z""}",mongo::iso,Nullam sit amet turpis elementum ligula vehicula consequat.,active,"{""$date"":""2025-10-24T08:22:34.000Z""}","{""$date"":""2025-10-24T08:22:34.000Z""}"
692a0da043b25c480d9cbb8e,68f72e0feb25b036b77ff75e,"{""$date"":""2025-11-24T05:52:07.000Z""}","{""$date"":""2025-01-09T09:00:56.000Z""}",mongo::iso,Nam tristique tortor eu pede.,active,"{""$date"":""2025-11-24T05:52:07.000Z""}","{""$date"":""2025-11-24T05:52:07.000Z""}"
692a0da043b25c480d9cbb8e,68f72e0feb25b036b77ff77a,"{""$date"":""2024-12-09T14:17:11.000Z""}","{""$date"":""2025-06-10T07:16:48.000Z""}",mongo::iso,Curabitur gravida nisi at nibh.,returned,"{""$date"":""2024-12-09T14:17:11.000Z""}","{""$date"":""2024-12-09T14:17:11.000Z""}"
692a0da043b25c480d9cbba3,68f72e0feb25b036b77ff4a4,"{""$date"":""2025-04-18T14:11:05.000Z""}","{""$date"":""2025-03-23T02:33:02.000Z""}",mongo::iso,Aenean auctor gravida sem.,returned,"{""$date"":""2025-04-18T14:11:05.000Z""}","{""$date"":""2025-04-18T14:11:05.000Z""}"
692a0da043b25c480d9cbb83,68f72e0feb25b036b77ff54a,"{""$date"":""2024-12-21T22:20:20.000Z""}","{""$date"":""2025-09-30T01:39:06.000Z""}",mongo::iso,Nullam sit amet turpis elementum ligula vehicula consequat.,active,"{""$date"":""2024-12-21T22:20:20.000Z""}","{""$date"":""2024-12-21T22:20:20.000Z""}"
692a0da043b25c480d9cbb5c,68f72e0feb25b036b77ff64f,"{""$date"":""2025-10-20T13:59:37.000Z""}","{""$date"":""2025-09-07T17:15:38.000Z""}",mongo::iso,Etiam vel augue.,active,"{""$date"":""2025-10-20T13:59:37.000Z""}","{""$date"":""2025-10-20T13:59:37.000Z""}"
692a0da043b25c480d9cbb86,68f72e0feb25b036b77ff66f,"{""$date"":""2025-02-05T15:28:41.000Z""}","{""$date"":""2025-03-07T00:46:45.000Z""}",mongo::iso,In hac habitasse platea dictumst.,active,"{""$date"":""2025-02-05T15:28:41.000Z""}","{""$date"":""2025-02-05T15:28:41.000Z""}"
692a0da043b25c480d9cbb69,68f72e0feb25b036b77ff5a3,"{""$date"":""2025-11-24T09:07:08.000Z""}","{""$date"":""2025-08-18T21:47:28.000Z""}",mongo::iso,Nunc purus.,returned,"{""$date"":""2025-11-24T09:07:08.000Z""}","{""$date"":""2025-11-24T09:07:08.000Z""}"
692a0da043b25c480d9cbb95,68f72e0feb25b036b77ff7e2,"{""$date"":""2025-08-19T02:03:13.000Z""}","{""$date"":""2025-04-05T09:36:59.000Z""}",mongo::iso,Morbi non quam nec dui luctus rutrum.,returned,"{""$date"":""2025-08-19T02:03:13.000Z""}","{""$date"":""2025-08-19T02:03:13.000Z""}"
692a0da043b25c480d9cbb7c,68f72e0feb25b036b77ff7f1,"{""$date"":""2025-03-18T11:37:05.000Z""}","{""$date"":""2025-09-11T20:29:29.000Z""}",mongo::iso,In hac habitasse platea dictumst.,returned,"{""$date"":""2025-03-18T11:37:05.000Z""}","{""$date"":""2025-03-18T11:37:05.000Z""}"
692a0da043b25c480d9cbb9b,68f72e0feb25b036b77ff582,"{""$date"":""2025-10-31T17:50:45.000Z""}","{""$date"":""2025-02-20T22:51:24.000Z""}",mongo::iso,Curabitur at ipsum ac tellus semper interdum.,active,"{""$date"":""2025-10-31T17:50:45.000Z""}","{""$date"":""2025-10-31T17:50:45.000Z""}"
692a0da043b25c480d9cbb58,68f72e0feb25b036b77ff788,"{""$date"":""2025-09-30T05:40:20.000Z""}","{""$date"":""2025-05-26T16:31:46.000Z""}",mongo::iso,Nulla tellus.,returned,"{""$date"":""2025-09-30T05:40:20.000Z""}","{""$date"":""2025-09-30T05:40:20.000Z""}"
692a0da043b25c480d9cbb64,68f72e0feb25b036b77ff4ca,"{""$date"":""2025-04-30T14:54:30.000Z""}","{""$date"":""2025-02-24T04:02:53.000Z""}",mongo::iso,Suspendisse potenti.,active,"{""$date"":""2025-04-30T14:54:30.000Z""}","{""$date"":""2025-04-30T14:54:30.000Z""}"
692a0da043b25c480d9cbb87,68f72e0feb25b036b77ff7a7,"{""$date"":""2025-10-06T11:59:06.000Z""}","{""$date"":""2025-10-28T09:18:07.000Z""}",mongo::iso,Aliquam non mauris.,active,"{""$date"":""2025-10-06T11:59:06.000Z""}","{""$date"":""2025-10-06T11:59:06.000Z""}"
692a0da043b25c480d9cbba1,68f72e0feb25b036b77ff7bf,"{""$date"":""2025-07-08T06:40:34.000Z""}","{""$date"":""2025-07-13T05:03:30.000Z""}",mongo::iso,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",returned,"{""$date"":""2025-07-08T06:40:34.000Z""}","{""$date"":""2025-07-08T06:40:34.000Z""}"
